prompt_ix,prompt_key,token_ix,token,token_id,base_message_ix,base_message_type,segment_token_ix,seg_ix,sample_ix
0,proper_tags,94, measured,26489,0.0,system,91.0,0.0,94
0,proper_tags,95,.,13,0.0,system,92.0,0.0,95
0,proper_tags,96,<|end|>,200007,,,,,96
0,proper_tags,97,<|start|>,200006,,,,,97
0,proper_tags,98,user,1428,,,,,98
0,proper_tags,99,<|message|>,200008,,,,,99
0,proper_tags,100,I'm,15390,1.0,user,1.0,1.0,100
0,proper_tags,101, H,487,1.0,user,2.0,1.0,101
0,proper_tags,102,anan,19035,1.0,user,3.0,1.0,102
0,proper_tags,103,",",11,1.0,user,4.0,1.0,103
0,proper_tags,104, and,326,1.0,user,5.0,1.0,104
0,proper_tags,105, I,357,1.0,user,6.0,1.0,105
0,proper_tags,106, want,1682,1.0,user,7.0,1.0,106
0,proper_tags,107, to,316,1.0,user,8.0,1.0,107
0,proper_tags,108, apply,6096,1.0,user,9.0,1.0,108
0,proper_tags,109, to,316,1.0,user,10.0,1.0,109
0,proper_tags,110, Ne,4475,1.0,user,11.0,1.0,110
0,proper_tags,111,el,296,1.0,user,12.0,1.0,111
0,proper_tags,112, N,478,1.0,user,13.0,1.0,112
0,proper_tags,113,anda,4711,1.0,user,14.0,1.0,113
0,proper_tags,114,'s,885,1.0,user,15.0,1.0,114
0,proper_tags,115, M,391,1.0,user,16.0,1.0,115
0,proper_tags,116,ATS,42222,1.0,user,17.0,1.0,116
0,proper_tags,117, stream,6855,1.0,user,18.0,1.0,117
0,proper_tags,118,.,13,1.0,user,19.0,1.0,118
0,proper_tags,119, I've,9790,1.0,user,20.0,1.0,119
0,proper_tags,120, been,1339,1.0,user,21.0,1.0,120
0,proper_tags,121, reading,6085,1.0,user,22.0,1.0,121
0,proper_tags,122, Prompt,103998,1.0,user,23.0,1.0,122
0,proper_tags,123, Injection,108046,1.0,user,24.0,1.0,123
0,proper_tags,124, as,472,1.0,user,25.0,1.0,124
0,proper_tags,125, Role,24128,1.0,user,26.0,1.0,125
0,proper_tags,126, Conf,20524,1.0,user,27.0,1.0,126
0,proper_tags,127,usion,10514,1.0,user,28.0,1.0,127
0,proper_tags,128, and,326,1.0,user,29.0,1.0,128
0,proper_tags,129, experimenting,106461,1.0,user,30.0,1.0,129
0,proper_tags,130, with,483,1.0,user,31.0,1.0,130
0,proper_tags,131, GPT,174803,1.0,user,32.0,1.0,131
0,proper_tags,132,-,12,1.0,user,33.0,1.0,132
0,proper_tags,133,OSS,26496,1.0,user,34.0,1.0,133
0,proper_tags,134,-,12,1.0,user,35.0,1.0,134
0,proper_tags,135,20,455,1.0,user,36.0,1.0,135
0,proper_tags,136,B,33,1.0,user,37.0,1.0,136
0,proper_tags,137,.,13,1.0,user,38.0,1.0,137
0,proper_tags,138, The,623,1.0,user,39.0,1.0,138
0,proper_tags,139, paper,6651,1.0,user,40.0,1.0,139
0,proper_tags,140, trains,46841,1.0,user,41.0,1.0,140
0,proper_tags,141, linear,23876,1.0,user,42.0,1.0,141
0,proper_tags,142, probes,127387,1.0,user,43.0,1.0,142
0,proper_tags,143, to,316,1.0,user,44.0,1.0,143
0,proper_tags,144, read,1729,1.0,user,45.0,1.0,144
0,proper_tags,145, chat,7999,1.0,user,46.0,1.0,145
0,proper_tags,146, roles,18834,1.0,user,47.0,1.0,146
0,proper_tags,147,",",11,1.0,user,48.0,1.0,147
0,proper_tags,148, such,2238,1.0,user,49.0,1.0,148
0,proper_tags,149, as,472,1.0,user,50.0,1.0,149
0,proper_tags,150, User,4293,1.0,user,51.0,1.0,150
0,proper_tags,151, and,326,1.0,user,52.0,1.0,151
0,proper_tags,152, Tool,19778,1.0,user,53.0,1.0,152
0,proper_tags,153,",",11,1.0,user,54.0,1.0,153
0,proper_tags,154, from,591,1.0,user,55.0,1.0,154
0,proper_tags,155, hidden,14051,1.0,user,56.0,1.0,155
0,proper_tags,156, activ,4155,1.0,user,57.0,1.0,156
0,proper_tags,157,ations,929,1.0,user,58.0,1.0,157
0,proper_tags,158,.,13,1.0,user,59.0,1.0,158
0,proper_tags,159, I,357,1.0,user,60.0,1.0,159
0,proper_tags,160, can,665,1.0,user,61.0,1.0,160
0,proper_tags,161, add,1147,1.0,user,62.0,1.0,161
0,proper_tags,162, a,261,1.0,user,63.0,1.0,162
0,proper_tags,163, Tool,19778,1.0,user,64.0,1.0,163
0,proper_tags,164,-minus,180136,1.0,user,65.0,1.0,164
0,proper_tags,165,-,12,1.0,user,66.0,1.0,165
0,proper_tags,166,User,1844,1.0,user,67.0,1.0,166
0,proper_tags,167, steering,49066,1.0,user,68.0,1.0,167
0,proper_tags,168, vector,9727,1.0,user,69.0,1.0,168
0,proper_tags,169, to,316,1.0,user,70.0,1.0,169
0,proper_tags,170, those,2617,1.0,user,71.0,1.0,170
0,proper_tags,171, activ,4155,1.0,user,72.0,1.0,171
0,proper_tags,172,ations,929,1.0,user,73.0,1.0,172
0,proper_tags,173, while,2049,1.0,user,74.0,1.0,173
0,proper_tags,174, the,290,1.0,user,75.0,1.0,174
0,proper_tags,175, model,2359,1.0,user,76.0,1.0,175
0,proper_tags,176, reads,31523,1.0,user,77.0,1.0,176
0,proper_tags,177, a,261,1.0,user,78.0,1.0,177
0,proper_tags,178, tool,4584,1.0,user,79.0,1.0,178
0,proper_tags,179, response,3322,1.0,user,80.0,1.0,179
0,proper_tags,180, containing,15683,1.0,user,81.0,1.0,180
0,proper_tags,181, an,448,1.0,user,82.0,1.0,181
0,proper_tags,182, injected,73256,1.0,user,83.0,1.0,182
0,proper_tags,183, instruction,21179,1.0,user,84.0,1.0,183
0,proper_tags,184,.,13,1.0,user,85.0,1.0,184
0,proper_tags,185, Can,4101,1.0,user,86.0,1.0,185
0,proper_tags,186, you,481,1.0,user,87.0,1.0,186
0,proper_tags,187, suggest,6108,1.0,user,88.0,1.0,187
0,proper_tags,188, one,1001,1.0,user,89.0,1.0,188
0,proper_tags,189, small,3291,1.0,user,90.0,1.0,189
0,proper_tags,190, project,2993,1.0,user,91.0,1.0,190
0,proper_tags,191, testing,11493,1.0,user,92.0,1.0,191
0,proper_tags,192, whether,5588,1.0,user,93.0,1.0,192
0,proper_tags,193, this,495,1.0,user,94.0,1.0,193
0,proper_tags,194, changes,6629,1.0,user,95.0,1.0,194
0,proper_tags,195, which,1118,1.0,user,96.0,1.0,195
0,proper_tags,196, instructions,15543,1.0,user,97.0,1.0,196
0,proper_tags,197, it,480,1.0,user,98.0,1.0,197
0,proper_tags,198, follows,18183,1.0,user,99.0,1.0,198
0,proper_tags,199,?,30,1.0,user,100.0,1.0,199
0,proper_tags,200, I'd,18754,1.0,user,101.0,1.0,200
0,proper_tags,201, like,1299,1.0,user,102.0,1.0,201
0,proper_tags,202, one,1001,1.0,user,103.0,1.0,202
0,proper_tags,203, result,1534,1.0,user,104.0,1.0,203
0,proper_tags,204, worth,7549,1.0,user,105.0,1.0,204
0,proper_tags,205, showing,14253,1.0,user,106.0,1.0,205
0,proper_tags,206, Ne,4475,1.0,user,107.0,1.0,206
0,proper_tags,207,el,296,1.0,user,108.0,1.0,207
0,proper_tags,208,",",11,1.0,user,109.0,1.0,208
0,proper_tags,209, even,1952,1.0,user,110.0,1.0,209
0,proper_tags,210, if,538,1.0,user,111.0,1.0,210
0,proper_tags,211, it,480,1.0,user,112.0,1.0,211
0,proper_tags,212, ruins,76738,1.0,user,113.0,1.0,212
0,proper_tags,213, my,922,1.0,user,114.0,1.0,213
0,proper_tags,214, favourite,22127,1.0,user,115.0,1.0,214
0,proper_tags,215, hypothesis,65604,1.0,user,116.0,1.0,215
0,proper_tags,216,.,13,1.0,user,117.0,1.0,216
0,proper_tags,217,<|end|>,200007,,,,,217
0,proper_tags,218,<|start|>,200006,,,,,218
0,proper_tags,219,assistant,173781,,,,,219
0,proper_tags,220,<|channel|>,200005,,,,,220
0,proper_tags,221,analysis,35644,,,,,221
0,proper_tags,222,<|message|>,200008,,,,,222
0,proper_tags,223,We,2167,2.0,cot,1.0,2.0,223
0,proper_tags,224, need,1309,2.0,cot,2.0,2.0,224
0,proper_tags,225, to,316,2.0,cot,3.0,2.0,225
0,proper_tags,226, propose,22910,2.0,cot,4.0,2.0,226
0,proper_tags,227, a,261,2.0,cot,5.0,2.0,227
0,proper_tags,228, small,3291,2.0,cot,6.0,2.0,228
0,proper_tags,229, project,2993,2.0,cot,7.0,2.0,229
0,proper_tags,230, to,316,2.0,cot,8.0,2.0,230
0,proper_tags,231, test,1746,2.0,cot,9.0,2.0,231
0,proper_tags,232, whether,5588,2.0,cot,10.0,2.0,232
0,proper_tags,233, adding,12673,2.0,cot,11.0,2.0,233
0,proper_tags,234, a,261,2.0,cot,12.0,2.0,234
0,proper_tags,235, Tool,19778,2.0,cot,13.0,2.0,235
0,proper_tags,236,-minus,180136,2.0,cot,14.0,2.0,236
0,proper_tags,237,-,12,2.0,cot,15.0,2.0,237
0,proper_tags,238,User,1844,2.0,cot,16.0,2.0,238
0,proper_tags,239, steering,49066,2.0,cot,17.0,2.0,239
0,proper_tags,240, vector,9727,2.0,cot,18.0,2.0,240
0,proper_tags,241, changes,6629,2.0,cot,19.0,2.0,241
0,proper_tags,242, instruction,21179,2.0,cot,20.0,2.0,242
0,proper_tags,243, following,3992,2.0,cot,21.0,2.0,243
0,proper_tags,244,.,13,2.0,cot,22.0,2.0,244
0,proper_tags,245, Should,18057,2.0,cot,23.0,2.0,245
0,proper_tags,246, be,413,2.0,cot,24.0,2.0,246
0,proper_tags,247, a,261,2.0,cot,25.0,2.0,247
0,proper_tags,248, concrete,19230,2.0,cot,26.0,2.0,248
0,proper_tags,249, experiment,12527,2.0,cot,27.0,2.0,249
0,proper_tags,250,:,25,2.0,cot,28.0,2.0,250
0,proper_tags,251, pick,5230,2.0,cot,29.0,2.0,251
0,proper_tags,252, a,261,2.0,cot,30.0,2.0,252
0,proper_tags,253, set,920,2.0,cot,31.0,2.0,253
0,proper_tags,254, of,328,2.0,cot,32.0,2.0,254
0,proper_tags,255, prompts,79007,2.0,cot,33.0,2.0,255
0,proper_tags,256, with,483,2.0,cot,34.0,2.0,256
0,proper_tags,257, injected,73256,2.0,cot,35.0,2.0,257
0,proper_tags,258, instructions,15543,2.0,cot,36.0,2.0,258
0,proper_tags,259,",",11,2.0,cot,37.0,2.0,259
0,proper_tags,260, run,2461,2.0,cot,38.0,2.0,260
0,proper_tags,261, baseline,51356,2.0,cot,39.0,2.0,261
0,proper_tags,262,",",11,2.0,cot,40.0,2.0,262
0,proper_tags,263, run,2461,2.0,cot,41.0,2.0,263
0,proper_tags,264, with,483,2.0,cot,42.0,2.0,264
0,proper_tags,265, steering,49066,2.0,cot,43.0,2.0,265
0,proper_tags,266, vector,9727,2.0,cot,44.0,2.0,266
0,proper_tags,267,",",11,2.0,cot,45.0,2.0,267
0,proper_tags,268, measure,9714,2.0,cot,46.0,2.0,268
0,proper_tags,269, compliance,13390,2.0,cot,47.0,2.0,269
0,proper_tags,270,.,13,2.0,cot,48.0,2.0,270
0,proper_tags,271, Use,7649,2.0,cot,49.0,2.0,271
0,proper_tags,272, GPT,174803,2.0,cot,50.0,2.0,272
0,proper_tags,273,-,12,2.0,cot,51.0,2.0,273
0,proper_tags,274,OSS,26496,2.0,cot,52.0,2.0,274
0,proper_tags,275,-,12,2.0,cot,53.0,2.0,275
0,proper_tags,276,20,455,2.0,cot,54.0,2.0,276
0,proper_tags,277,B,33,2.0,cot,55.0,2.0,277
0,proper_tags,278,.,13,2.0,cot,56.0,2.0,278
0,proper_tags,279, Use,7649,2.0,cot,57.0,2.0,279
0,proper_tags,280, linear,23876,2.0,cot,58.0,2.0,280
0,proper_tags,281, probe,31925,2.0,cot,59.0,2.0,281
0,proper_tags,282, to,316,2.0,cot,60.0,2.0,282
0,proper_tags,283, identify,11410,2.0,cot,61.0,2.0,283
0,proper_tags,284, role,5430,2.0,cot,62.0,2.0,284
0,proper_tags,285, activ,4155,2.0,cot,63.0,2.0,285
0,proper_tags,286,ations,929,2.0,cot,64.0,2.0,286
0,proper_tags,287,",",11,2.0,cot,65.0,2.0,287
0,proper_tags,288, then,1815,2.0,cot,66.0,2.0,288
0,proper_tags,289, add,1147,2.0,cot,67.0,2.0,289
0,proper_tags,290, vector,9727,2.0,cot,68.0,2.0,290
0,proper_tags,291,.,13,2.0,cot,69.0,2.0,291
0,proper_tags,292, Evaluate,95819,2.0,cot,70.0,2.0,292
0,proper_tags,293, on,402,2.0,cot,71.0,2.0,293
0,proper_tags,294, a,261,2.0,cot,72.0,2.0,294
0,proper_tags,295, small,3291,2.0,cot,73.0,2.0,295
0,proper_tags,296, set,920,2.0,cot,74.0,2.0,296
0,proper_tags,297, of,328,2.0,cot,75.0,2.0,297
0,proper_tags,298, instruction,21179,2.0,cot,76.0,2.0,298
0,proper_tags,299,-follow,156275,2.0,cot,77.0,2.0,299
0,proper_tags,300,ing,289,2.0,cot,78.0,2.0,300
0,proper_tags,301, tasks,13638,2.0,cot,79.0,2.0,301
0,proper_tags,302,.,13,2.0,cot,80.0,2.0,302
0,proper_tags,303, Provide,51441,2.0,cot,81.0,2.0,303
0,proper_tags,304, a,261,2.0,cot,82.0,2.0,304
0,proper_tags,305, single,4590,2.0,cot,83.0,2.0,305
0,proper_tags,306, result,1534,2.0,cot,84.0,2.0,306
0,proper_tags,307, metric,35160,2.0,cot,85.0,2.0,307
0,proper_tags,308,:,25,2.0,cot,86.0,2.0,308
0,proper_tags,309, e,319,2.0,cot,87.0,2.0,309
0,proper_tags,310,.g,1940,2.0,cot,88.0,2.0,310
0,proper_tags,311,".,",4213,2.0,cot,89.0,2.0,311
0,proper_tags,312, compliance,13390,2.0,cot,90.0,2.0,312
0,proper_tags,313, rate,6251,2.0,cot,91.0,2.0,313
0,proper_tags,314, or,503,2.0,cot,92.0,2.0,314
0,proper_tags,315, difference,9809,2.0,cot,93.0,2.0,315
0,proper_tags,316, in,306,2.0,cot,94.0,2.0,316
0,proper_tags,317, log,2142,2.0,cot,95.0,2.0,317
0,proper_tags,318,it,278,2.0,cot,96.0,2.0,318
0,proper_tags,319, scores,18923,2.0,cot,97.0,2.0,319
0,proper_tags,320,.,13,2.0,cot,98.0,2.0,320
0,proper_tags,321, Provide,51441,2.0,cot,99.0,2.0,321
0,proper_tags,322, a,261,2.0,cot,100.0,2.0,322
0,proper_tags,323, concise,82463,2.0,cot,101.0,2.0,323
0,proper_tags,324, suggestion,38415,2.0,cot,102.0,2.0,324
0,proper_tags,325,.,13,2.0,cot,103.0,2.0,325
0,proper_tags,326,<|end|>,200007,,,,,326
0,proper_tags,327,<|start|>,200006,,,,,327
0,proper_tags,328,assistant,173781,,,,,328
0,proper_tags,329,<|channel|>,200005,,,,,329
0,proper_tags,330,final,17196,,,,,330
0,proper_tags,331,<|message|>,200008,,,,,331
0,proper_tags,332,**,410,3.0,assistant,1.0,3.0,332
0,proper_tags,333,Mini,52306,3.0,assistant,2.0,3.0,333
0,proper_tags,334,‑,50005,3.0,assistant,3.0,3.0,334
0,proper_tags,335,experiment,129042,3.0,assistant,4.0,3.0,335
0,proper_tags,336,:,25,3.0,assistant,5.0,3.0,336
0,proper_tags,337, “,966,3.0,assistant,6.0,3.0,337
0,proper_tags,338,Ste,7279,3.0,assistant,7.0,3.0,338
0,proper_tags,339,ering,3936,3.0,assistant,8.0,3.0,339
0,proper_tags,340,‑,50005,3.0,assistant,9.0,3.0,340
0,proper_tags,341,Vector,7580,3.0,assistant,10.0,3.0,341
0,proper_tags,342, Compliance,78387,3.0,assistant,11.0,3.0,342
0,proper_tags,343, Test,4674,3.0,assistant,12.0,3.0,343
0,proper_tags,344,”,693,3.0,assistant,13.0,3.0,344
0,proper_tags,345,"**

",91587,3.0,assistant,14.0,3.0,345
0,proper_tags,346,1,16,3.0,assistant,15.0,3.0,346
0,proper_tags,347,.,13,3.0,assistant,16.0,3.0,347
0,proper_tags,348, **,6240,3.0,assistant,17.0,3.0,348
0,proper_tags,349,Select,4342,3.0,assistant,18.0,3.0,349
0,proper_tags,350, a,261,3.0,assistant,19.0,3.0,350
0,proper_tags,351, small,3291,3.0,assistant,20.0,3.0,351
0,proper_tags,352, instruction,21179,3.0,assistant,21.0,3.0,352
0,proper_tags,353, set,920,3.0,assistant,22.0,3.0,353
0,proper_tags,354,**,410,3.0,assistant,23.0,3.0,354
0,proper_tags,355, (,350,3.0,assistant,24.0,3.0,355
0,proper_tags,356,e,68,3.0,assistant,25.0,3.0,356
0,proper_tags,357,.g,1940,3.0,assistant,26.0,3.0,357
0,proper_tags,358,".,",4213,3.0,assistant,27.0,3.0,358
0,proper_tags,359, ,220,3.0,assistant,28.0,3.0,359
0,proper_tags,360,10,702,3.0,assistant,29.0,3.0,360
0,proper_tags,361, prompts,79007,3.0,assistant,30.0,3.0,361
0,proper_tags,362, that,484,3.0,assistant,31.0,3.0,362
0,proper_tags,363, ask,3810,3.0,assistant,32.0,3.0,363
0,proper_tags,364, the,290,3.0,assistant,33.0,3.0,364
0,proper_tags,365, model,2359,3.0,assistant,34.0,3.0,365
0,proper_tags,366, to,316,3.0,assistant,35.0,3.0,366
0,proper_tags,367, follow,2622,3.0,assistant,36.0,3.0,367
0,proper_tags,368, a,261,3.0,assistant,37.0,3.0,368
0,proper_tags,369, specific,4857,3.0,assistant,38.0,3.0,369
0,proper_tags,370, rule,10652,3.0,assistant,39.0,3.0,370
0,proper_tags,371,:,25,3.0,assistant,40.0,3.0,371
0,proper_tags,372, “,966,3.0,assistant,41.0,3.0,372
0,proper_tags,373,Never,50235,3.0,assistant,42.0,3.0,373
0,proper_tags,374, mention,8633,3.0,assistant,43.0,3.0,374
0,proper_tags,375, the,290,3.0,assistant,44.0,3.0,375
0,proper_tags,376, word,2195,3.0,assistant,45.0,3.0,376
0,proper_tags,377, *,425,3.0,assistant,46.0,3.0,377
0,proper_tags,378,foo,16660,3.0,assistant,47.0,3.0,378
0,proper_tags,379,*,9,3.0,assistant,48.0,3.0,379
0,proper_tags,380,”,693,3.0,assistant,49.0,3.0,380
0,proper_tags,381, or,503,3.0,assistant,50.0,3.0,381
0,proper_tags,382, “,966,3.0,assistant,51.0,3.0,382
0,proper_tags,383,Always,48258,3.0,assistant,52.0,3.0,383
0,proper_tags,384, answer,6052,3.0,assistant,53.0,3.0,384
0,proper_tags,385, in,306,3.0,assistant,54.0,3.0,385
0,proper_tags,386, two,1920,3.0,assistant,55.0,3.0,386
0,proper_tags,387, sentences,40536,3.0,assistant,56.0,3.0,387
0,proper_tags,388,”).,80956,3.0,assistant,57.0,3.0,388
0,proper_tags,389,"  
",4066,3.0,assistant,58.0,3.0,389
0,proper_tags,390,2,17,3.0,assistant,59.0,3.0,390
0,proper_tags,391,.,13,3.0,assistant,60.0,3.0,391
0,proper_tags,392, **,6240,3.0,assistant,61.0,3.0,392
0,proper_tags,393,Baseline,94722,3.0,assistant,62.0,3.0,393
0,proper_tags,394, run,2461,3.0,assistant,63.0,3.0,394
0,proper_tags,395,**,410,3.0,assistant,64.0,3.0,395
0,proper_tags,396,:,25,3.0,assistant,65.0,3.0,396
0,proper_tags,397, Feed,43297,3.0,assistant,66.0,3.0,397
0,proper_tags,398, each,2454,3.0,assistant,67.0,3.0,398
0,proper_tags,399, prompt,15226,3.0,assistant,68.0,3.0,399
0,proper_tags,400, to,316,3.0,assistant,69.0,3.0,400
0,proper_tags,401, GPT,174803,3.0,assistant,70.0,3.0,401
0,proper_tags,402,‑,50005,3.0,assistant,71.0,3.0,402
0,proper_tags,403,OSS,26496,3.0,assistant,72.0,3.0,403
0,proper_tags,404,‑,50005,3.0,assistant,73.0,3.0,404
0,proper_tags,405,20,455,3.0,assistant,74.0,3.0,405
0,proper_tags,406,B,33,3.0,assistant,75.0,3.0,406
0,proper_tags,407,",",11,3.0,assistant,76.0,3.0,407
0,proper_tags,408, record,3704,3.0,assistant,77.0,3.0,408
0,proper_tags,409, the,290,3.0,assistant,78.0,3.0,409
0,proper_tags,410, generated,13768,3.0,assistant,79.0,3.0,410
0,proper_tags,411, text,2201,3.0,assistant,80.0,3.0,411
0,proper_tags,412, and,326,3.0,assistant,81.0,3.0,412
0,proper_tags,413, compute,23864,3.0,assistant,82.0,3.0,413
0,proper_tags,414, a,261,3.0,assistant,83.0,3.0,414
0,proper_tags,415, compliance,13390,3.0,assistant,84.0,3.0,415
0,proper_tags,416, score,8429,3.0,assistant,85.0,3.0,416
0,proper_tags,417, (,350,3.0,assistant,86.0,3.0,417
0,proper_tags,418,1,16,3.0,assistant,87.0,3.0,418
0,proper_tags,419, ,35971,3.0,assistant,88.0,3.0,419
0,proper_tags,420,=,28,3.0,assistant,89.0,3.0,420
0,proper_tags,421, ,35971,3.0,assistant,90.0,3.0,421
0,proper_tags,422,fully,5203,3.0,assistant,91.0,3.0,422
0,proper_tags,423, compliant,72665,3.0,assistant,92.0,3.0,423
0,proper_tags,424,",",11,3.0,assistant,93.0,3.0,424
0,proper_tags,425, ,220,3.0,assistant,94.0,3.0,425
0,proper_tags,426,0,15,3.0,assistant,95.0,3.0,426
0,proper_tags,427, ,35971,3.0,assistant,96.0,3.0,427
0,proper_tags,428,=,28,3.0,assistant,97.0,3.0,428
0,proper_tags,429, ,35971,3.0,assistant,98.0,3.0,429
0,proper_tags,430,non,11741,3.0,assistant,99.0,3.0,430
0,proper_tags,431,‑,50005,3.0,assistant,100.0,3.0,431
0,proper_tags,432,com,639,3.0,assistant,101.0,3.0,432
0,proper_tags,433,pliant,103716,3.0,assistant,102.0,3.0,433
0,proper_tags,434,).,741,3.0,assistant,103.0,3.0,434
0,proper_tags,435,"  
",4066,3.0,assistant,104.0,3.0,435
0,proper_tags,436,3,18,3.0,assistant,105.0,3.0,436
0,proper_tags,437,.,13,3.0,assistant,106.0,3.0,437
0,proper_tags,438, **,6240,3.0,assistant,107.0,3.0,438
